#time       rbondvec_in_meters                                   rbond_magnitude             rbond_unit_vector
206         [-1.1367168e-10,7.186241e-11,-4.6974182e-12]         0.000000                    [-0.84473944,0.5340381,-0.03490838]               
207         [-1.3483735e-10,6.192245e-11,3.566742e-13]           0.000000                    [-0.9087505,0.4173329,0.0024038432]               
208         [-1.0586548e-10,8.0503465e-11,-4.1028975e-11]        0.000000                    [-0.7606251,0.5784034,-0.29478607]                
209         [-1.1806965e-10,8.258972e-11,-2.1030044e-11]         0.000000                    [-0.8108337,0.56717813,-0.14442211]               
210         [-1.1452351e-10,7.761994e-11,-2.8025818e-11]         0.000000                    [-0.81130713,0.54987496,-0.19854042]              
211         [-1.230936e-10,6.877937e-11,-2.4419404e-11]          0.000000                    [-0.8601649,0.48062283,-0.17064017]               
212         [-1.1966629e-10,7.859077e-11,-2.431717e-11]          0.000000                    [-0.8240539,0.54119694,-0.1674545]                
213         [-1.0753174e-10,8.520584e-11,-4.622803e-11]          0.000000                    [-0.74274474,0.58853495,-0.31930688]              
214         [-1.0154724e-10,9.20887e-11,-5.6336595e-11]          0.000000                    [-0.6851613,0.6213424,-0.38011524]                
215         [-1.18511e-10,7.282562e-11,-2.0590973e-11]           0.000000                    [-0.8428083,0.51791006,-0.14643571]               
216         [-1.0130577e-10,9.084702e-11,-4.792595e-11]          0.000000                    [-0.7022108,0.62971497,-0.3322034]                
217         [-1.04172136e-10,8.245659e-11,-2.8089524e-11]        0.000000                    [-0.7671349,0.6072193,-0.2068543]                 
218         [-1.2043591e-10,7.3233794e-11,-2.9534913e-11]        0.000000                    [-0.83627367,0.50851524,-0.20508227]              
219         [-1.2039433e-10,7.9506686e-11,-1.9417572e-11]        0.000000                    [-0.82700527,0.5461424,-0.13338198]               
220         [-1.16261674e-10,7.821236e-11,-2.0782853e-11]        0.000000                    [-0.82074356,0.5521363,-0.14671552]               
221         [-1.1765842e-10,7.5740816e-11,-1.9561387e-11]        0.000000                    [-0.832745,0.5360669,-0.13844863]                 
222         [-1.222498e-10,7.500267e-11,-1.8590164e-11]          0.000000                    [-0.84529585,0.51860577,-0.12854163]              
223         [-1.1843204e-10,7.22496e-11,-3.6998366e-11]          0.000000                    [-0.82485425,0.5032033,-0.25768584]               
224         [-1.1062546e-10,8.136444e-11,-4.213257e-11]          0.000000                    [-0.77014154,0.56643504,-0.2933144]               
225         [-1.0441456e-10,8.797264e-11,-4.7359467e-11]         0.000000                    [-0.7225185,0.6087452,-0.3277138]                 
226         [-1.210022e-10,7.4786e-11,-1.592064e-11]             0.000000                    [-0.84536463,0.52248174,-0.11122728]              
227         [-1.2310543e-10,6.4460756e-11,-3.11409e-11]          0.000000                    [-0.864459,0.45265004,-0.21867459]                
