@    title "Efield_Projection"
@    xaxis  label "Time (ps)"
@    yaxis  label "Alignment_percentage"
#time             Angle           Alignment%
@type xy
8148              41.052296      75.411057
8149              49.619404      64.786197
8150              29.161176      87.325244
8151              47.619494      67.405111
8152              46.272726      69.122652
8153              43.202300      72.894116
8154              34.508145      82.404570
8155              35.623982      81.285696
8156              15.624915      96.304552
8157              24.941378      90.673980
8158              31.670792      85.107878
8159              31.103133      85.623881
8160              36.819563      80.052676
8161              50.872065      63.105412
8162              34.237096      82.671660
8163              37.576124      79.254378
8164              45.208029      70.453479
8165              34.187387      82.720428
8166              56.995357      54.470703
8167              51.987563      61.583252
8168              37.001807      79.861650
8169              37.524331      79.309467
8170              18.746869      94.694764
8171              44.994790      70.717103
8172              38.765604      77.971399
8173              26.090432      89.810090
8174              38.456130      78.308461
8175              32.403652      84.429383
8176              27.140039      88.989432
8177              59.739079      50.393861
8178              34.632737      82.281172
8179              41.145835      75.303728
8180              40.790338      75.710523
8181              39.567924      77.086996
8182              20.061199      93.932675
8183              33.477580      83.410181
8184              24.354455      91.101185
8185              34.787160      82.127709
8186              45.315588      70.320117
8187              32.861375      83.998593
8188              33.378267      83.505657
8189              26.165972      89.752040
8190              35.351765      81.561521
8191              45.763750      69.761852
8192              29.804985      86.772209
8193              44.668847      71.118184
8194              52.556937      60.797275
8195              48.577050      66.161219
8196              35.543748      81.367193
8197              34.090387      82.815432
8198              33.362448      83.520841
8199              36.506752      80.378667
8200              39.965768      76.642837
8201              52.681942      60.623914
8202              44.872583      70.867761
8203              37.427726      79.412066
8204              47.899959      67.042706
8205              64.437421      43.149666
8206              46.803306      68.450496
8207              53.586947      59.360231
8208              44.303166      71.565410
8209              59.190468      51.218570
8210              48.224743      66.621047
8211              45.588006      69.981289
8212              51.584348      62.136181
8213              42.756421      73.424638
8214              49.793101      64.554958
8215              54.492176      58.081414
8216              44.572351      71.236467
8217              48.640175      66.078582
8218              40.767954      75.736042
8219              36.257723      80.636489
8220              46.957959      68.253479
8221              39.656030      76.988955
8222              41.290978      75.136812
8223              36.913298      79.954525
8224              29.242395      87.256075
8225              37.748872      79.070169
8226              37.296007      79.551577
8227              31.212438      85.525173
8228              39.099254      77.605465
8229              28.213998      88.118783
8230              37.353468      79.490760
8231              46.425734      68.929423
8232              35.797209      81.109235
8233              42.087880      74.211764
8234              39.009385      77.704295
8235              30.962881      85.750080
8236              35.897324      81.006894
8237              35.735712      81.171960
8238              47.851226      67.105800
8239              47.712370      67.285280
8240              33.339445      83.542912
8241              44.816309      70.937017
8242              42.096307      74.201904
8243              37.071014      79.788897
8244              40.019750      76.582280
8245              50.922722      63.036807
8246              48.825382      65.835601
8247              51.896025      61.709048
8248              35.844387      81.061038
8249              38.685439      78.058925
8250              46.483394      68.856477
8251              50.653574      63.400775
8252              25.346064      90.373878
8253              43.848275      72.117676
8254              25.110587      90.549045
8255              49.524455      64.912339
8256              27.935310      88.347723
8257              37.476906      79.359871
8258              50.530097      63.567287
8259              54.473345      58.108162
8260              48.109676      66.770677
8261              64.831323      42.528454
8262              40.233739      76.341582
8263              37.448568      79.389943
8264              47.441108      67.634770
8265              59.598213      50.606063
8266              47.351575      67.749786
8267              47.924156      67.011361
8268              36.426523      80.461910
8269              55.837155      56.154692
8270              36.887964      79.981075
8271              46.122671      69.311662
8272              56.386442      55.358866
8273              34.717658      82.196862
8274              44.373663      71.479410
8275              37.379060      79.463657
8276              42.194594      74.086798
8277              32.726447      84.126123
8278              36.875844      79.993764
8279              46.713197      68.565064
8280              46.317534      69.066123
8281              54.120873      58.607716
8282              48.052177      66.845359
8283              43.216566      72.877078
8284              48.622751      66.101393
8285              56.183846      55.652985
8286              42.069274      74.233525
8287              42.427234      73.813477
8288              37.200065      79.652927
8289              46.222213      69.186339
8290              50.646332      63.410554
8291              51.563340      62.164904
8292              37.955416      78.848963
8293              41.782827      74.567579
8294              44.734404      71.037704
8295              72.031298      30.849745
8296              43.190541      72.908168
8297              57.939111      53.082021
8298              32.600665      84.244624
8299              56.738753      54.845743
8300              53.229036      59.861773
8301              27.413121      88.770998
8302              38.027680      78.771327
8303              45.338793      70.291334
8304              46.759241      68.506548
8305              40.066701      76.529562
8306              33.445688      83.440868
8307              23.247609      91.880778
8308              22.296393      92.523371
8309              40.467135      76.077840
8310              60.472896      49.283517
8311              33.845861      83.053893
8312              50.164455      64.058621
8313              31.298852      85.446919
8314              47.751740      67.234426
8315              54.655851      57.848628
8316              28.623377      87.778746
8317              41.373292      75.041930
8318              51.776344      61.873277
8319              36.482837      80.403509
8320              40.717387      75.793641
8321              62.761824      45.769041
8322              49.543273      64.887359
8323              41.186619      75.256875
8324              40.070547      76.525242
8325              50.193024      64.020321
8326              49.306841      65.200792
8327              61.124338      48.291046
8328              47.732180      67.259691
8329              54.261793      58.408264
8330              49.727425      64.642463
8331              57.145824      54.250275
8332              24.751633      90.813128
8333              54.488048      58.087281
8334              32.576367      84.267464
8335              55.280115      56.956475
8336              43.105409      73.009776
8337              55.882048      56.089842
8338              53.253742      59.827229
8339              53.444655      59.559897
8340              35.814610      81.091453
8341              30.537872      86.129358
8342              43.839026      72.128853
8343              66.766065      39.448614
8344              52.650751      60.667194
8345              45.863115      69.637505
8346              48.363841      66.439799
8347              48.009065      66.901305
8348              42.390877      73.856266
8349              43.590242      72.428916
8350              49.079331      65.501350
8351              51.829737      61.800050
8352              34.410851      82.500659
8353              52.341309      61.095654
8354              47.311288      67.801488
8355              42.926886      73.222335
8356              45.532986      70.049846
8357              29.399306      87.121977
8358              24.302379      91.138620
8359              53.498022      59.485050
8360              52.101928      61.425853
8361              57.628891      53.540094
8362              44.385928      71.464456
8363              43.449911      72.597587
8364              68.111451      37.280232
8365              49.821709      64.516822
8366              38.147202      78.642642
8367              58.116568      52.819278
8368              45.074831      70.618264
8369              45.554808      70.022660
8370              50.811096      63.187915
8371              55.858020      56.124556
8372              39.789807      76.839749
8373              25.151365      90.518811
8374              40.659247      75.859798
8375              46.379653      68.987665
8376              36.518444      80.366539
8377              40.710539      75.801432
8378              42.478427      73.753166
8379              45.561906      70.013834
8380              37.129118      79.727718
8381              44.725587      71.048527
8382              46.442560      68.908154
8383              40.323292      76.240533
8384              45.110422      70.574268
8385              49.506567      64.936079
8386              52.036159      61.516412
8387              46.799769      68.454999
8388              38.200745      78.584887
8389              55.956514      55.982201
8390              44.805644      70.950136
8391              51.374733      62.422420
8392              37.802554      79.012764
8393              37.068849      79.791175
8394              42.470512      73.762504
8395              37.825681      78.988027
8396              71.252050      32.140564
8397              41.825135      74.518354
8398              38.554482      78.201589
8399              28.550128      87.839930
8400              51.356926      62.446691
8401              57.588342      53.599854
8402              40.184077      76.397529
8403              45.611628      69.951840
8404              44.351962      71.505901
8405              33.348733      83.534007
8406              39.547987      77.109165
8407              53.401363      59.620572
8408              33.303524      83.577366
8409              27.221021      88.924863
8410              42.430428      73.809713
8411              58.100069      52.843742
8412              33.410892      83.474308
8413              36.223247      80.672072
8414              34.622250      82.291588
8415              35.117876      81.797034
8416              46.841113      68.402390
8417              50.693961      63.346240
8418              41.918813      74.409221
8419              36.419551      80.469124
8420              44.135567      71.769421
8421              52.975051      60.216278
8422              34.918310      81.996891
8423              28.908108      87.539609
8424              44.207333      71.682134
8425              29.979819      86.620151
8426              58.184927      52.717936
8427              58.144066      52.778526
8428              44.219013      71.667919
8429              55.962370      55.973731
8430              53.210612      59.887528
8431              42.440784      73.797521
8432              38.962735      77.755509
8433              53.770378      59.102280
8434              57.601945      53.579808
8435              55.269195      56.972137
8436              41.003043      75.467478
8437              39.199136      77.495398
8438              46.374595      68.994061
8439              38.242706      78.539573
8440              51.797476      61.844301
8441              66.610560      39.697870
8442              26.408422      89.564637
8443              64.050121      43.758465
8444              50.010322      64.264958
8445              55.244114      57.008117
8446              54.719151      57.758472
8447              59.337425      50.998108
8448              35.438497      81.473835
8449              60.551886      49.163514
8450              53.357132      59.682545
8451              45.031660      70.671592
8452              43.716231      72.277141
8453              49.183403      65.363992
8454              37.505550      79.329433
8455              44.586364      71.219307
8456              50.751482      63.268533
8457              57.085796      54.338262
8458              47.773627      67.206146
8459              29.280137      87.223894
8460              38.806891      77.926252
8461              40.146330      76.440033
8462              45.135588      70.543141
8463              33.482885      83.405069
8464              52.125982      61.392724
8465              46.104414      69.334634
8466              49.315011      65.189977
8467              46.720759      68.555463
8468              28.752323      87.670730
8469              44.230760      71.653618
8470              43.573959      72.448521
8471              37.638086      79.188385
8472              28.123417      88.193434
8473              56.601821      55.045421
8474              45.398654      70.216980
8475              36.127945      80.770234
8476              41.634555      74.739750
8477              47.105049      68.065622
8478              63.125470      45.203812
8479              54.652619      57.853239
8480              38.279408      78.499902
8481              39.093930      77.611324
8482              29.348307      87.165642
8483              57.263409      54.077760
8484              44.482232      71.346767
8485              75.893766      24.372059
8486              17.571264      95.334219
8487              41.283085      75.145903
8488              56.715388      54.879830
8489              48.346543      66.462370
8490              25.930578      89.932445
8491              45.818201      69.693720
8492              36.529037      80.355535
8493              40.214648      76.363089
8494              50.920861      63.039322
8495              38.049882      78.747443
8496              35.334403      81.579050
8497              46.975040      68.231684
8498              51.260068      62.578641
8499              47.351101      67.750396
8500              42.915788      73.235531
8501              49.920593      64.384863
8502              32.579240      84.264758
8503              72.145177      30.660622
8504              34.117668      82.788746
8505              40.524262      76.013094
8506              51.496756      62.255893
8507              58.384368      52.421826
8508              49.440251      65.024066
8509              62.273127      46.525732
8510              51.011263      62.916755
8511              39.628570      77.019521
8512              50.765407      63.249700
8513              47.515380      67.539224
8514              38.732196      78.007896
8515              60.989456      48.497057
8516              45.259834      70.389281
8517              19.839200      94.064877
8518              47.530447      67.519826
8519              41.686738      74.679215
8520              44.647298      71.144610
8521              43.201866      72.894638
8522              34.373058      82.537913
8523              57.953001      53.061479
8524              51.816261      61.818538
8525              36.918926      79.948622
8526              29.512478      87.024848
8527              52.406022      61.006198
8528              31.049436      85.672256
8529              28.712099      87.704463
8530              28.667268      87.742032
8531              35.720406      81.187571
8532              24.467803      91.019416
8533              35.634945      81.274551
8534              52.697584      60.602196
8535              38.767709      77.969100
8536              51.164665      62.708439
8537              36.529949      80.354584
8538              69.693003      34.705014
8539              54.947072      57.433282
8540              52.664884      60.647580
8541              43.377505      72.684437
8542              44.398841      71.448693
8543              41.538402      74.851149
8544              49.372416      65.113967
8545              23.032970      92.027985
8546              35.822768      81.083127
8547              55.305647      56.919847
8548              68.112904      37.277879
8549              38.467117      78.296525
8550              54.947448      57.432758
8551              47.235561      67.898576
8552              36.349799      80.541344
8553              59.381286      50.932240
8554              28.730512      87.689026
8555              41.164381      75.282418
8556              54.029295      58.737153
8557              35.715768      81.192289
8558              37.675919      79.148049
8559              32.318915      84.508535
8560              40.042533      76.556694
8561              55.876722      56.097537
8562              57.568069      53.629728
8563              45.731247      69.802481
8564              63.071964      45.287113
8565              29.128408      87.353101
8566              42.059151      74.245364
8567              32.026085      84.780678
8568              50.192104      64.021559
8569              31.455724      85.304363
8570              37.985479      78.816676
8571              53.366325      59.669652
8572              26.482162      89.507343
8573              45.977205      69.494456
8574              28.775374      87.651365
8575              41.512254      74.881392
8576              34.120164      82.786311
8577              38.786729      77.948308
8578              40.901570      75.583553
8579              33.479561      83.408280
8580              59.966018      50.051353
8581              64.813459      42.556675
8582              38.313177      78.463378
8583              42.019586      74.291593
8584              36.975044      79.889759
8585              41.525237      74.866377
8586              26.184645      89.737676
8587              52.600102      60.737452
8588              30.591035      86.082159
8589              30.310055      86.330699
8590              42.673011      73.523407
8591              50.839621      63.149319
8592              37.248576      79.601697
8593              53.149073      59.973506
8594              40.533018      76.003158
8595              34.522255      82.390617
8596              35.931907      80.971485
8597              45.869258      69.629792
8598              40.806891      75.691651
8599              41.066012      75.395314
8600              57.271837      54.065389
8601              40.762996      75.741691
8602              38.655307      78.091783
8603              35.965851      80.936717
8604              38.199574      78.586155
8605              37.086002      79.773124
8606              33.977021      82.926176
8607              75.290714      25.391472
8608              41.172723      75.272844
8609              39.215149      77.477730
8610              51.210413      62.646219
8611              56.346733      55.416566
8612              42.477582      73.754153
8613              30.740741      85.948902
8614              44.996287      70.715264
8615              30.939985      85.770631
8616              50.600433      63.472454
8617              65.396709      41.633300
8618              43.023270      73.107669
8619              41.313739      75.110588
8620              48.136026      66.736440
8621              46.597554      68.711847
8622              46.415381      68.942514
8623              47.871241      67.079897
8624              47.905639      67.035350
8625              43.361502      72.703616
8626              21.745350      92.883964
8627              32.019419      84.786842
8628              42.509084      73.717022
8629              41.412142      74.997087
8630              45.220640      70.437852
8631              34.297621      82.612170
8632              48.248075      66.590681
8633              41.905740      74.424469
8634              37.335013      79.510289
8635              34.300027      82.609804
8636              42.423023      73.818427
8637              36.776147      80.098068
8638              58.463478      52.304207
8639              36.394809      80.494759
8640              28.859352      87.580710
8641              34.978165      81.937062
8642              42.044660      74.262314
8643              41.727145      74.632292
8644              58.201821      52.692879
8645              16.544022      95.860128
8646              26.339225      89.618289
8647              35.510066      81.401344
8648              34.813029      82.101942
8649              38.872737      77.854183
8650              27.464547      88.729638
8651              50.129499      64.105459
8652              39.540542      77.117417
8653              49.278252      65.238611
8654              31.016785      85.701628
8655              58.878338      51.685700
8656              21.197099      93.234199
8657              37.966098      78.837488
8658              51.523571      62.219266
8659              31.053131      85.668939
8660              44.751069      71.017225
8661              31.310354      85.436492
8662              46.892744      68.336621
8663              35.399352      81.513438
8664              53.330360      59.720020
8665              37.238593      79.612243
8666              43.800583      72.175314
8667              67.248703      38.673180
8668              43.425384      72.627013
8669              42.611400      73.596233
8670              14.244454      96.925482
8671              53.344337      59.700460
8672              48.393170      66.401532
8673              53.395216      59.629184
8674              41.477204      74.921932
8675              48.241305      66.599493
8676              47.148289      68.010333
8677              28.961034      87.494925
8678              41.208940      75.231215
8679              43.549141      72.478378
8680              45.790779      69.728046
8681              57.162145      54.226346
8682              58.917014      51.627897
8683              48.735209      65.953987
8684              46.414189      68.944023
8685              57.868952      53.185757
8686              46.410596      68.948553
8687              37.275441      79.573311
8688              29.395800      87.124967
8689              45.901304      69.589641
8690              39.035008      77.676122
8691              39.826522      76.798723
8692              41.677212      74.690269
8693              60.555208      49.158456
8694              52.730562      60.556397
8695              47.270026      67.854403
8696              57.523327      53.695609
8697              40.400072      76.153756
8698              41.676837      74.690698
8699              48.454914      66.320925
8700              44.262711      71.614721
8701              50.765795      63.249191
8702              33.361348      83.521902
8703              34.947384      81.967838
8704              20.998585      93.358926
8705              26.821322      89.241800
8706              37.681909      79.141670
8707              33.287810      83.592426
8708              40.177053      76.405435
8709              50.748121      63.273075
8710              43.467919      72.575967
8711              61.380945      47.898381
8712              34.949971      81.965261
8713              21.052013      93.325476
8714              39.173949      77.523169
8715              34.493597      82.418963
8716              53.865332      58.968512
8717              38.837969      77.892247
8718              52.335040      61.104304
8719              43.409663      72.645875
8720              42.756959      73.424008
8721              38.610978      78.140091
8722              52.499161      60.877304
8723              47.200100      67.943999
8724              50.484002      63.629351
8725              50.857518      63.125109
8726              46.420596      68.935916
8727              45.777094      69.745158
8728              52.253440      61.216978
8729              51.676857      62.009595
8730              41.012495      75.456651
8731              41.268828      75.162304
8732              50.135314      64.097667
8733              52.893353      60.330053
8734              48.539520      66.210335
8735              43.931190      72.017346
8736              50.659209      63.393169
8737              47.276720      67.845824
8738              41.109386      75.345570
8739              37.106538      79.751506
8740              67.212436      38.731542
8741              57.130867      54.272208
8742              42.587414      73.624580
8743              40.052427      76.545595
8744              37.921138      78.885734
8745              49.838008      64.495087
8746              23.261569      91.871150
8747              58.157803      52.758154
8748              72.235591      30.510387
8749              52.368041      61.058702
8750              75.954576      24.269105
8751              36.224004      80.671276
8752              51.148617      62.730236
8753              45.138436      70.539619
8754              49.827542      64.509043
8755              40.856192      75.635380
8756              56.353367      55.406935
8757              45.865276      69.634792
8758              52.305577      61.145000
8759              44.713206      71.063732
8760              36.610888      80.270415
8761              51.308095      62.513237
8762              46.258627      69.140423
8763              40.424705      76.125886
8764              47.120230      68.046225
8765              66.648518      39.637061
8766              59.331605      51.006848
8767              37.225600      79.625967
8768              35.228271      81.686039
8769              37.884604      78.924904
8770              35.385831      81.527107
8771              42.563195      73.653168
8772              44.464854      71.368021
8773              59.236622      51.149381
8774              46.808164      68.444320
8775              41.637783      74.736007
8776              48.478277      66.290393
8777              59.971343      50.043304
8778              42.943391      73.202713
8779              33.250638      83.628007
8780              57.843005      53.224095
8781              47.154903      68.001857
8782              38.113607      78.678844
8783              51.517438      62.227634
8784              46.722049      68.553820
8785              37.792780      79.023215
8786              50.785866      63.222045
8787              43.376352      72.685820
8788              39.694902      76.945637
8789              54.880418      57.528482
8790              53.175073      59.937193
8791              64.573917      42.934634
8792              48.043902      66.856093
8793              36.932103      79.934805
8794              45.697257      69.844946
8795              64.307417      43.354244
8796              47.564416      67.476087
8797              58.315775      52.523744
8798              45.965573      69.509049
8799              34.571902      82.341472
8800              45.259439      70.389773
8801              35.408684      81.504000
8802              51.570852      62.154641
8803              44.705240      71.073510
8804              30.196578      86.430483
8805              37.813963      79.000563
8806              40.396737      76.157524
8807              34.858866      82.056233
8808              47.676149      67.332028
8809              48.218918      66.628630
8810              49.439855      65.024599
8811              50.668287      63.380905
8812              41.718591      74.642226
8813              56.289720      55.499362
8814              42.631745      73.572200
8815              48.804740      65.862722
8816              42.831633      73.335463
8817              52.664501      60.648108
8818              31.008950      85.708681
8819              40.950803      75.527266
8820              53.943064      58.858900
8821              47.354528      67.745990
8822              30.647431      86.032038
8823              47.666596      67.344354
8824              30.447047      86.209792
8825              35.410493      81.502181
8826              41.166789      75.279673
8827              42.892065      73.263704
8828              42.329553      73.928380
8829              36.346958      80.544273
8830              25.327477      90.387744
8831              52.276720      61.184845
8832              53.525849      59.446008
8833              51.368709      62.430634
8834              57.151499      54.241965
8835              14.326084      96.890325
8836              50.614693      63.453235
8837              34.804964      82.109977
8838              61.171365      48.219154
8839              54.382899      58.236559
8840              47.672375      67.336909
8841              36.956030      79.909709
8842              76.580070      23.208623
8843              36.356949      80.533952
8844              56.470139      55.237149
8845              61.264435      48.076798
8846              52.627781      60.699062
8847              45.751780      69.776809
8848              43.393718      72.664991
8849              40.654225      75.865507
8850              30.225959      86.404690
8851              47.274498      67.848674
8852              60.170355      49.742288
8853              51.041344      62.875949
8854              48.784822      65.888880
8855              66.711009      39.536904
8856              56.290824      55.497769
8857              43.857281      72.106791
8858              47.078864      68.099096
8859              31.056699      85.665724
8860              56.298115      55.487171
8861              53.448660      59.554284
8862              37.194365      79.658946
8863              42.912548      73.239372
8864              36.860840      80.009472
8865              48.895792      65.743060
8866              49.271893      65.247025
8867              45.252833      70.397963
8868              61.666550      47.460209
8869              29.472514      87.059183
8870              37.885911      78.923508
8871              49.893232      64.421394
8872              34.853458      82.061641
8873              42.775428      73.402133
8874              53.651161      59.269985
8875              41.072156      75.388282
8876              41.565273      74.820038
8877              57.721854      53.402991
8878              34.876345      82.038805
8879              31.075488      85.648793
8880              39.199860      77.494605
8881              55.221415      57.040663
8882              38.100896      78.692543
8883              34.670475      82.243728
8884              50.168080      64.053774
8885              52.546785      60.811355
8886              38.757891      77.979832
8887              38.986050      77.729924
8888              49.901550      64.410292
8889              49.067547      65.516873
8890              22.222755      92.572050
8891              49.998166      64.281214
8892              36.608947      80.272431
8893              62.327081      46.442354
8894              32.572568      84.271022
8895              28.185177      88.142578
8896              47.677918      67.329751
8897              45.248038      70.403909
8898              48.204738      66.647078
8899              37.831545      78.981747
8900              25.548689      90.221911
8901              27.688317      88.548838
8902              38.038694      78.759474
8903              36.858864      80.011553
8904              38.345616      78.428267
8905              18.845844      94.639107
8906              47.488849      67.573363
8907              34.202360      82.705746
8908              53.644664      59.279127
8909              44.955986      70.764972
8910              36.514168      80.370976
8911              42.021458      74.289426
8912              42.921109      73.229211
8913              42.004589      74.309125
8914              51.594428      62.122398
8915              38.356674      78.416292
8916              37.949125      78.855713
8917              71.158426      32.295249
8918              37.870915      78.939580
8919              45.861469      69.639568
8920              14.755922      96.701955
8921              49.230006      65.302405
8922              43.750821      72.235408
8923              36.955729      79.910026
8924              36.294444      80.598572
8925              39.676970      76.965635
8926              25.577988      90.199846
8927              30.534491      86.132358
8928              29.718767      86.846920
8929              64.091431      43.693627
8930              44.478839      71.350930
8931              48.891627      65.748532
8932              34.369870      82.541059
8933              24.821411      90.762084
8934              35.257465      81.656641
8935              44.067430      71.852171
8936              38.381773      78.389110
8937              33.708142      83.187519
8938              38.573694      78.180679
8939              21.909138      92.777677
8940              53.214531      59.882049
8941              48.550196      66.196367
8942              43.516352      72.517790
8943              48.775201      65.901510
8944              36.494345      80.391554
8945              43.507627      72.528279
8946              37.444013      79.394777
8947              43.038259      73.089818
8948              26.265552      89.675277
8949              19.787544      94.095450
8950              45.456250      70.145369
8951              49.451025      65.009789
8952              33.381979      83.502090
8953              36.368118      80.522386
8954              27.583512      88.633683
8955              46.954407      68.258007
8956              35.609222      81.300709
8957              45.360957      70.263805
8958              41.786922      74.562817
8959              33.537054      83.352879
8960              50.835701      63.154633
8961              35.664524      81.244459
8962              57.491292      53.742782
8963              35.433514      81.478888
8964              28.333814      88.019755
8965              53.800609      59.059714
8966              31.677797      85.101471
8967              34.381779      82.529313
8968              37.361100      79.482686
8969              48.508192      66.251284
8970              26.062875      89.831249
8971              26.767284      89.284317
8972              39.434325      77.235315
8973              21.425907      93.089063
8974              40.015517      76.587044
8975              21.829209      92.829632
8976              24.537417      90.969026
8977              23.074831      91.999369
8978              42.287514      73.977769
8979              41.667848      74.701141
8980              25.741217      90.076473
8981              34.737237      82.177389
8982              59.076119      51.389886
8983              36.706703      80.170581
8984              30.633407      86.044522
8985              51.184422      62.681571
8986              35.061724      81.853381
8987              46.751032      68.516991
8988              35.597853      81.312252
8989              35.662292      81.246743
8990              34.693516      82.220841
8991              43.956269      71.986973
8992              45.925666      69.559083
8993              46.961697      68.248699
8994              44.964400      70.754590
8995              39.150128      77.549430
8996              33.088860      83.782487
8997              40.568875      75.962474
8998              49.734273      64.633341
8999              26.782847      89.272074
9000              53.330960      59.719181
9001              56.051415      55.844865
9002              40.893511      75.592751
9003              53.238035      59.849190
9004              52.015975      61.544177
9005              24.796945      90.779984
9006              36.325754      80.566218
9007              49.847428      64.482520
9008              50.910645      63.053161
9009              42.959169      73.183949
9010              37.853566      78.958162
9011              51.177475      62.691016
9012              55.429245      56.742351
9013              30.331269      86.312002
9014              59.103234      51.349285
9015              44.409398      71.435791
9016              37.867366      78.943382
9017              27.459126      88.734012
9018              62.738182      45.805731
9019              44.141824      71.761812
9020              38.845597      77.883905
9021              19.339900      94.357054
9022              44.917842      70.811998
9023              36.770528      80.103940
9024              47.677562      67.330202
9025              57.735139      53.383386
9026              40.462278      76.083343
9027              49.574589      64.845761
9028              63.987023      43.857472
9029              48.849375      65.804076
9030              61.444849      47.800437
9031              43.529911      72.501490
9032              63.286528      44.952907
9033              62.364578      46.384383
9034              42.723919      73.463150
9035              38.526501      78.232020
9036              51.289804      62.538150
9037              59.182440      51.230606
9038              33.348174      83.534544
9039              24.883621      90.716431
9040              45.299668      70.339889
9041              44.147454      71.754967
9042              49.262168      65.259880
9043              52.935521      60.271348
9044              52.895263      60.327396
9045              50.728956      63.298968
9046              72.072204      30.781820
9047              45.938248      69.543322
9048              31.771916      85.015089
9049              41.973695      74.345205
9050              61.029676      48.435649
9051              36.980977      79.883520
9052              33.184402      83.691329
9053              49.836359      64.497272
9054              49.934326      64.366532
9055              28.462850      87.912638
9056              45.607800      69.956603
9057              44.709347      71.068474
9058              39.206019      77.487811
9059              31.783686      85.004256
9060              36.768633      80.105932
9061              49.123902      65.442544
9062              47.308114      67.805558
9063              37.923300      78.883420
9064              36.612125      80.269140
9065              59.175051      51.241684
9066              41.544041      74.844618
9067              48.369927      66.431856
9068              44.705187      71.073567
9069              36.924356      79.942934
9070              43.205174      72.890687
9071              41.360218      75.057015
9072              36.994963      79.868847
9073              65.950024      40.753332
9074              41.124446      75.328290
9075              30.699467      85.985701
9076              37.948814      78.856042
9077              41.859614      74.478213
9078              51.706970      61.968355
9079              27.250601      88.901233
9080              38.445327      78.320188
9081              54.957338      57.418628
9082              35.939047      80.964186
9083              40.824211      75.671881
9084              50.093532      64.153621
9085              29.991811      86.609678
9086              37.130640      79.726124
9087              71.786692      31.255560
9088              31.569235      85.200821
9089              58.160035      52.754847
9090              50.061701      64.196231
9091              37.221191      79.630631
9092              50.619306      63.446998
9093              53.560000      59.398061
9094              43.025027      73.105571
9095              55.083858      57.237687
9096              43.488655      72.551066
9097              55.209468      57.057784
9098              11.725026      97.913407
9099              71.548293      31.650524
9100              66.057136      40.582540
9101              41.234702      75.201574
9102              35.463857      81.448171
9103              36.680510      80.197893
9104              40.333054      76.229502
9105              54.628055      57.888197
9106              41.742264      74.614733
9107              54.736427      57.733860
9108              53.241863      59.843832
9109              41.604347      74.774767
9110              46.754525      68.512546
9111              36.005059      80.896505
9112              38.072821      78.722762
9113              42.255406      74.015466
9114              28.192992      88.136140
9115              40.798017      75.701766
9116              42.744246      73.439062
9117              19.431060      94.304238
9118              53.526554      59.445013
9119              35.804407      81.101886
9120              30.377702      86.271048
9121              51.164205      62.709062
9122              46.305883      69.080823
9123              56.405279      55.331478
9124              49.877688      64.442144
9125              36.831967      80.039702
9126              42.775186      73.402416
9127              27.101915      89.019757
9128              42.801912      73.370721
9129              48.894981      65.744128
9130              37.782263      79.034475
9131              43.353737      72.712926
9132              46.244061      69.158790
9133              59.180647      51.233301
9134              39.205106      77.488819
9135              40.151071      76.434693
9136              43.781056      72.198909
9137              27.441094      88.748493
9138              43.978975      71.959467
9139              44.919221      70.810297
9140              41.168682      75.277482
9141              33.496804      83.391670
9142              24.536529      90.969676
9143              29.617399      86.934492
9144              37.162554      79.692503
9145              25.546496      90.223558
9146              60.615544      49.066739
9147              29.950097      86.646060
9148              25.229155      90.461034
9149              44.108082      71.802813
9150              49.829978      64.505793
9151              39.494772      77.168255
9152              39.718049      76.919829
9153              43.782734      72.196872
9154              47.529174      67.521465
9155              49.471391      64.982762
9156              30.294081      86.344755
9157              25.306106      90.403700
9158              47.274112      67.849158
9159              31.701389      85.079846
9160              40.660206      75.858708
9161              34.401145      82.510226
9162              33.678981      83.215756
9163              38.066242      78.729846
9164              53.853897      58.984625
9165              50.878421      63.096805
9166              48.487768      66.277997
9167              54.088821      58.653037
9168              60.202200      49.694070
9169              36.644546      80.235372
9170              47.326265      67.782264
9171              40.727762      75.781830
9172              42.613867      73.593317
9173              27.289911      88.869795
9174              39.215057      77.477841
9175              28.206535      88.124954
9176              64.194165      43.532285
9177              45.005424      70.703978
9178              39.906268      76.709491
9179              40.471060      76.073396
9180              31.924914      84.874189
9181              29.850726      86.732507
9182              40.960968      75.515630
9183              58.996151      51.509560
9184              45.899773      69.591557
9185              47.876242      67.073433
9186              19.728556      94.130241
9187              29.317096      87.192316
9188              32.929242      83.934255
9189              40.280345      76.289010
9190              51.641157      62.058464
9191              41.136372      75.314589
9192              47.949093      66.979070
9193              47.615097      67.410782
9194              48.857538      65.793354
