#time     probe_coordinates
443       [32.648598, 37.35797, 40.574318]                            
444       [32.459152, 37.20317, 40.384]                               
445       [32.32933, 37.47632, 40.31846]                              
446       [32.425694, 37.461308, 40.191902]                           
447       [32.18293, 37.502823, 40.68814]                             
448       [32.283512, 37.49188, 40.83918]                             
449       [32.288673, 37.35732, 40.863274]                            
450       [32.415234, 37.194176, 40.69519]                            
451       [32.577072, 37.44994, 40.65108]                             
452       [32.415634, 37.418488, 40.310886]                           
453       [32.35388, 36.986137, 40.51056]                             
454       [32.369724, 37.43789, 40.302372]                            
455       [32.71608, 37.891323, 40.19162]                             
456       [32.59984, 37.444763, 40.2435]                              
457       [32.396873, 37.1174, 40.39328]                              
458       [32.376297, 37.267433, 40.517105]                           
459       [32.373474, 37.322952, 40.53576]                            
460       [32.46035, 37.43804, 40.53338]                              
461       [32.35751, 37.41986, 40.353485]                             
462       [32.693085, 37.56398, 40.25678]                             
463       [32.422016, 37.416542, 40.531487]                           
464       [32.331814, 37.365837, 40.483093]                           
465       [32.47953, 37.818573, 40.267185]                            
466       [32.455643, 37.599052, 40.539925]                           
467       [32.235813, 37.19313, 40.337547]                            
468       [32.454075, 37.33909, 40.72413]                             
469       [32.485596, 37.411865, 40.511604]                           
470       [32.54844, 37.36923, 40.327778]                             
471       [32.349102, 37.341194, 40.27777]                            
472       [32.492836, 37.407967, 40.722847]                           
473       [32.313194, 37.367474, 40.929058]                           
474       [32.400692, 37.44748, 40.93606]                             
475       [32.62215, 37.48149, 40.15321]                              
476       [32.63502, 37.009933, 40.851593]                            
477       [32.31263, 37.186104, 40.556015]                            
478       [32.55449, 37.600742, 40.29626]                             
479       [32.59267, 37.308, 40.36598]                                
480       [32.500168, 37.419422, 40.686684]                           
481       [32.55419, 37.318527, 40.60119]                             
482       [32.457115, 37.59527, 40.70144]                             
483       [32.416965, 37.39861, 40.633743]                            
484       [32.729836, 37.35074, 40.398163]                            
485       [32.408203, 37.54415, 40.899765]                            
486       [32.323708, 37.34064, 40.573444]                            
487       [32.346016, 37.460545, 40.83065]                            
488       [32.54682, 37.22267, 40.782516]                             
