#time     probe_coordinates
316       [32.828644, 36.982437, 40.80247]                            
317       [32.859406, 37.219395, 40.51821]                            
318       [32.638, 37.001587, 40.503906]                              
319       [32.723953, 37.216835, 40.43284]                            
320       [32.71817, 36.98449, 40.693886]                             
321       [32.826317, 36.87422, 40.57084]                             
322       [32.739067, 37.172737, 40.891068]                           
323       [32.810883, 36.433315, 40.956738]                           
324       [32.915398, 36.77005, 40.747345]                            
325       [32.85504, 37.04334, 40.3434]                               
326       [32.81481, 37.09868, 40.4038]                               
327       [32.76542, 36.738205, 40.729046]                            
328       [32.96293, 37.09309, 40.501167]                             
329       [33.19123, 36.94689, 40.45247]                              
330       [32.730732, 36.901493, 41.03308]                            
331       [32.709496, 36.952263, 40.705437]                           
332       [33.07488, 37.090378, 40.648766]                            
333       [32.804665, 36.69007, 40.8313]                              
334       [32.992348, 37.027134, 40.61983]                            
335       [32.919426, 36.830105, 40.599632]                           
336       [32.747864, 37.081306, 40.293655]                           
337       [32.781387, 36.849037, 40.900436]                           
338       [32.854248, 36.5502, 40.86807]                              
339       [32.75862, 36.721916, 40.811485]                            
340       [32.736084, 36.878693, 41.08201]                            
341       [32.751114, 36.84836, 40.852905]                            
342       [32.74849, 36.68516, 40.570145]                             
343       [32.81419, 36.70729, 40.8327]                               
344       [32.86152, 36.63556, 40.90059]                              
345       [32.557438, 36.872757, 40.65267]                            
346       [32.52519, 36.757103, 40.958176]                            
347       [32.80607, 36.658848, 40.861145]                            
348       [32.74475, 36.72999, 40.796444]                             
349       [32.844986, 36.715332, 40.689552]                           
350       [32.67311, 36.950478, 40.67508]                             
351       [32.642693, 36.859848, 40.3786]                             
352       [32.680336, 36.9551, 40.777832]                             
353       [32.46797, 36.963547, 40.767433]                            
354       [32.52948, 36.69255, 40.88261]                              
355       [32.34939, 37.07151, 40.810757]                             
356       [32.70487, 36.939713, 40.854042]                            
357       [32.715164, 36.84626, 40.608673]                            
358       [32.78093, 36.91259, 40.28322]                              
359       [32.652473, 36.87343, 40.870216]                            
360       [32.53424, 36.981308, 40.691376]                            
361       [32.607334, 36.74204, 40.568195]                            
362       [32.511627, 36.651474, 40.700127]                           
363       [32.817142, 36.980095, 40.48317]                            
364       [32.924767, 37.19326, 40.58]                                
365       [32.639286, 37.13398, 40.46102]                             
366       [32.861855, 37.220062, 40.71395]                            
367       [32.653824, 36.992676, 40.75979]                            
368       [32.77223, 36.784996, 40.710663]                            
369       [32.551792, 36.933716, 40.808815]                           
370       [32.877228, 36.810497, 40.4645]                             
371       [33.146523, 37.02407, 40.347652]                            
372       [32.656845, 36.811005, 40.72277]                            
373       [32.840115, 36.828735, 40.445827]                           
374       [32.43001, 36.9315, 40.920994]                              
375       [32.832832, 36.72118, 40.89241]                             
376       [32.987385, 37.078346, 40.624954]                           
377       [33.02853, 36.976925, 40.82264]                             
378       [32.661076, 36.836803, 40.84526]                            
379       [32.840637, 36.793404, 40.63726]                            
380       [32.7789, 36.84175, 40.381443]                              
381       [33.001152, 37.051018, 40.290367]                           
382       [32.843494, 37.031982, 40.39315]                            
