@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude      Efield_X       Efield_Y       Efield_Z
@type xy
31169             32.414917     -32.032276      -4.964913       0.098516
31170             35.057251     -34.220470      -7.610477      -0.225461
31171             39.009098     -38.903767       0.053298       2.864259
31172             33.281635     -32.732117      -5.970879      -0.790245
31173             26.117184     -23.947777     -10.419864      -0.194135
31174             34.379673     -28.253386      -1.913637     -19.494776
31175             33.585766     -32.083904      -8.512004      -5.115918
31176             28.963377     -27.256130      -4.293009      -8.806285
31177             30.953995     -30.170012      -4.017735       5.637197
31178             30.053396     -28.918839      -5.638585      -5.925694
31179             42.062191     -39.884716       0.496331     -13.348819
31180             32.073830     -29.652517       2.887387     -11.879472
31181             35.407593     -35.341808       2.077940      -0.579959
31182             31.873432     -24.259941     -20.646545      -1.044555
31183             37.398087     -35.578377     -11.269394      -2.407612
31184             28.448805     -24.369202     -11.391765      -9.257657
31185             33.600349     -28.873539     -10.106365     -13.898328
31186             34.447933     -31.355139     -13.060880      -5.738368
31187             35.210358     -34.182087      -8.252552      -1.802716
31188             32.253819     -21.770166     -22.868519      -6.587830
31189             30.604069     -27.928850     -12.489606      -0.773352
31190             35.118858     -35.010250      -2.720178       0.465998
31191             40.303040     -32.251293      21.417627     -11.201533
31192             27.758411     -26.517509      -8.204659       0.186262
31193             28.678072     -27.744774      -0.947372      -7.194565
31194             47.290485     -45.304340      13.443009      -1.786693
31195             20.149746     -14.201126     -14.076247      -2.489898
31196             39.778656     -29.760628       3.905733     -26.103481
31197             30.416044     -29.650221      -6.483384      -1.991448
31198             31.041973     -29.781979      -7.150931      -5.049952
31199             32.958393     -27.648178       2.280671     -17.794168
31200             29.724651     -27.064573       5.415410     -11.033453
31201             25.305626     -23.587080      -3.449121      -8.492815
31202             33.363945     -32.584347      -0.075172      -7.169910
31203             32.219765     -32.114643       1.729369       1.942192
31204             30.890942     -29.555275      -4.265245      -7.908456
31205             22.794689     -21.572422      -0.901521      -7.308605
31206             34.535294     -32.943447       7.456081       7.198788
31207             43.138607     -43.022190      -2.153786      -2.322059
31208             34.375450     -34.156155       3.244895      -2.121170
31209             22.829205     -21.646883      -7.169753      -1.086108
31210             35.895985     -35.133167       4.311138      -5.966256
31211             41.605526     -35.181923      10.209892     -19.723341
31212             24.823576     -23.633102       5.423672      -5.316976
31213             40.253960     -37.358334       7.192279     -13.153219
31214             33.713951     -31.063124      -3.585217     -12.603932
31215             29.058167     -26.812855      -7.934106      -7.905552
31216             35.112381     -34.663033       0.182584      -5.596435
31217             32.638538     -32.281975       3.544007      -3.253975
31218             31.937006     -31.735985      -2.882502       2.119154
31219             29.363802     -28.871241      -3.545586      -4.014122
31220             42.982544     -42.849888       3.310261       0.654458
31221             23.899137     -23.866386      -1.224130      -0.256733
31222             29.699640     -24.265787     -16.448675      -4.762484
31223             37.222012     -32.890373     -12.402568     -12.242462
31224             29.460161     -26.353033     -11.689179      -6.064803
31225             35.168743     -33.613739       0.199031     -10.340088
31226             32.038708     -27.638622      -7.989284     -14.098112
31227             33.431145     -33.132626      -4.447628       0.298791
31228             27.443991     -27.405207      -1.055747       1.006326
31229             29.112551     -26.759850       3.025411     -11.058838
31230             54.367741     -51.664253      -3.748346     -16.510782
31231             36.827633     -35.990498       0.839738      -7.762318
31232             44.080406     -41.575222     -14.619576       0.922538
31233             37.450058     -35.161617       2.138134     -12.712039
31234             30.211027     -26.420118      -8.382575     -12.017316
31235             33.837902     -32.796989      -7.019504      -4.481930
31236             32.229900     -28.092539     -15.428667      -3.395854
31237             27.341351     -24.171658      -4.652027     -11.901221
31238             33.323063     -31.144369      -5.991558     -10.225268
31239             36.979324     -31.392845     -15.159598     -12.334755
31240             29.290375     -26.494341     -10.193941       7.215227
31241             41.505173     -36.538498      -9.200660     -17.405901
31242             40.820179     -36.408562      -4.176075     -17.979549
31243             40.743702     -38.172024       0.052430     -14.245809
31244             33.873291     -32.552582      -9.291094      -1.185310
31245             43.857979     -42.520821     -10.419155      -2.635030
31246             33.377190     -31.036179      -1.203817     -12.220611
31247             38.648998     -36.318909       0.406729     -13.210472
31248             37.906284     -34.580288      -2.695827     -15.291260
31249             38.300915     -36.189774     -10.830350      -6.321693
31250             29.363703     -25.290901     -10.053263     -11.024030
31251             36.035801     -35.569294       0.466501       5.760786
31252             28.010254     -23.371590       4.423442     -14.791088
31253             27.502609     -25.231068     -10.805708      -1.738808
31254             32.408363     -26.103149       9.234957     -16.841711
31255             32.310619     -25.853325      -1.388748     -19.330107
31256             34.794987     -33.648972       1.658517      -8.699827
31257             28.882727     -26.955767      -5.585306      -8.740879
31258             36.998909     -31.542215     -18.763994      -4.681918
31259             42.072945     -38.247280     -13.201233     -11.532808
31260             35.745781     -34.447559      -8.277411      -4.755102
31261             40.311790     -38.411766       0.437331     -12.222336
31262             34.360508     -33.236877      -8.027557      -3.393060
31263             31.274261     -28.210005      -3.595387     -13.013389
31264             33.888813     -33.545189      -3.772491      -2.990024
31265             36.916088     -34.082413      -8.668447     -11.226966
31266             29.897129     -26.936066      -4.325892     -12.230021
31267             31.513107     -24.863365       4.940251     -18.721189
31268             41.190495     -40.063583      -4.035387      -8.676503
31269             40.645561     -36.894215     -17.004486      -1.313708
31270             43.779266     -41.389214      -6.991838     -12.436692
31271             36.035988     -34.094833      -9.638922      -6.574657
31272             38.676582     -33.070084       9.757071     -17.522764
31273             30.050385     -25.965757       0.635454     -15.112949
31274             40.269657     -39.764816      -3.287809      -5.440110
31275             33.371815     -32.308865       2.719528      -7.900594
31276             38.314026     -35.184246     -12.084347      -9.165255
31277             33.727112     -32.915283      -5.904845      -4.385767
31278             29.145405     -28.765821      -3.529794       3.085874
31279             39.766293     -37.328888     -13.443283       2.681457
31280             30.046089     -28.448740      -5.265591      -8.106188
31281             31.204956     -29.691216      -9.529979      -1.166385
31282             32.883923     -29.005287     -15.421180      -1.494246
31283             33.805004     -31.927015      -6.538722      -8.982701
31284             30.856956     -28.792007     -11.077642      -0.676737
31285             36.990246     -33.995106     -14.532704      -1.188121
31286             27.248074     -25.540983      -8.656022      -3.897308
31287             37.297188     -35.187183     -11.623016       4.224686
31288             33.288055     -32.599277      -6.180218       2.680782
31289             38.088226     -37.689018      -2.572107      -4.861616
31290             35.692066     -34.559464      -3.141484      -8.348530
31291             45.122822     -44.023026      -0.328616      -9.896186
31292             37.753712     -37.645138      -0.767956      -2.756211
31293             29.127806     -28.451702      -6.194654       0.745653
31294             33.411892     -32.181904      -4.183224       7.948595
31295             25.391153     -23.225338     -10.167787       1.382217
31296             32.715839     -31.849207      -3.702474      -6.499681
31297             36.094730     -34.462582      -9.566559      -4.862193
31298             30.615955     -23.507008     -11.036075     -16.216114
31299             38.793289     -37.073738       8.472242      -7.660178
31300             36.410915     -34.388878      -0.565802     -11.951552
31301             27.299963     -24.427977     -11.812723      -3.003584
31302             34.966469     -26.257784     -12.143618     -19.639637
31303             34.351070     -33.654282       2.741539      -6.314210
31304             27.219389     -26.557961      -5.658323      -1.885014
31305             28.588152     -24.662086       2.041338     -14.314220
31306             29.533499     -26.442413       0.400312     -13.147856
31307             24.288343     -21.567221      -4.218371     -10.343304
31308             29.975672     -28.295496      -5.994911       7.871905
31309             26.791790     -23.484585     -12.872980       0.748836
31310             33.451351     -32.052410      -1.632475      -9.432443
31311             40.877346     -34.086136       5.504823     -21.881260
31312             28.793285     -28.046257      -5.570746       3.380466
31313             28.771547     -28.320902       4.445437      -2.442659
31314             25.503428     -25.301712       3.005452       1.102485
31315             30.598774     -27.419706       5.247616     -12.526260
31316             28.431406     -26.750904      -5.433055      -7.950845
31317             37.074612     -36.059902      -3.257396      -7.974940
31318             25.386421     -21.566628       2.601072     -13.137175
31319             32.171345     -30.585321      -4.986578      -8.641041
31320             31.213438     -30.315145      -6.817317      -2.965611
31321             36.794384     -35.086166      -6.014735      -9.306488
31322             46.881569     -38.668259     -24.838161       9.258136
31323             35.243176     -32.655697     -12.386856      -4.717280
31324             43.512360     -41.631207       3.253956     -12.230285
31325             38.752769     -37.034386       7.308796      -8.764299
31326             30.413450     -26.865505     -11.086844      -8.961278
31327             20.139435     -19.764238      -1.282838      -3.650486
31328             33.743607     -32.043415      -2.550467     -10.263805
31329             31.454559     -23.174807      11.570683     -17.844799
31330             39.443760     -39.094707      -5.088319      -1.234134
31331             27.910656     -27.650475       3.794495       0.240431
31332             41.059940     -38.820244       0.325145     -13.371674
31333             30.309961     -28.949841       6.606447      -6.079090
31334             26.962233     -26.274353       3.444186      -4.975740
31335             28.248940     -22.050797       1.271626     -17.611017
31336             31.970022     -30.306757       9.281965      -4.174670
31337             27.563990     -22.041569     -16.462017      -1.716042
31338             21.935369     -12.631572      -8.025830     -16.037142
31339             18.336414     -17.585764      -4.723937      -2.156253
31340             27.523687     -18.567955     -12.975626     -15.633860
31341             28.140646     -25.031097     -11.605113      -5.537280
31342             31.278780     -29.947651      -9.010822      -0.552569
31343             27.015308     -25.709139      -6.692751      -4.906534
31344             34.730484     -27.477964      -6.243635     -20.302341
31345             22.359228     -17.677425      -5.609594     -12.489042
31346             27.642183     -25.556143      -6.412981      -8.357481
31347             24.910698     -18.520792     -11.166979     -12.362109
31348             25.921196     -23.731056     -10.173555      -2.290009
31349             27.397676     -25.781065      -6.473354      -6.638150
31350             37.855572     -33.241074     -18.084991      -1.004189
31351             21.259350     -15.242476     -10.919702     -10.019332
31352             24.024450     -18.154295     -12.148049     -10.001034
31353             24.652508     -20.152714     -12.399307      -6.918919
31354             24.510775     -22.408800      -2.617443      -9.579807
31355             18.567381     -14.162271      -4.334682     -11.197690
31356             26.595388     -25.025732      -8.655299      -2.472490
31357             33.481129     -23.894970     -19.169027     -13.511652
31358             28.669493     -25.536148     -13.001764       0.893869
31359             35.842525     -32.775757      -7.480796     -12.428769
31360             17.812567     -15.779835       6.010364      -5.670968
31361             22.101727     -20.842581      -6.853237      -2.665760
31362             30.787725     -26.351320     -12.541928      -9.807750
31363             30.707100     -24.164328     -15.600033     -10.754082
31364             23.849815     -21.956081      -9.264859       0.952144
31365             37.127270     -30.994051     -17.118879     -11.169011
31366             28.699858     -25.759731      -8.377359      -9.483560
31367             37.194622     -32.369350     -18.046635       3.159739
31368             27.879118     -19.262537     -12.264081     -15.993506
31369             30.751181     -28.641771     -11.190810      -0.222966
31370             31.880915     -27.236372      -7.235932     -14.906848
31371             28.643984     -19.842562     -13.513651     -15.624718
31372             22.171444     -18.848957      -6.377733      -9.778255
31373             25.505888     -18.705004      -6.645476     -16.015953
31374             29.721727     -21.512123     -18.455671      -8.944145
31375             16.100769     -14.803503      -4.734646      -4.204068
31376             30.140606     -25.535587     -12.433549     -10.089439
31377             26.075140     -20.397942     -10.791336     -12.140183
31378             36.219501     -33.787754      -7.572103     -10.625587
31379             35.164097     -25.613739      -8.732405     -22.454294
31380             19.185883     -13.007161     -12.203812      -7.069570
31381             28.170336     -25.464649      -8.414888      -8.620274
31382             28.677513     -19.355261      -6.911536     -20.000109
31383             29.292105     -19.389961     -14.025703     -16.891901
31384             33.893688     -33.094624      -6.507812       3.343117
31385             39.089668     -32.971180      -0.911296     -20.977915
31386             38.673466     -31.357952     -19.593466     -11.331903
31387             26.358187     -19.776430      -2.043999     -17.305170
31388             28.790716     -21.414236     -19.202660      -1.262419
31389             24.362841     -19.173111      -8.192158     -12.602713
31390             39.850262     -38.030979      -0.217395     -11.901291
31391             30.336329     -27.145222     -13.517168       0.846132
31392             24.491676     -21.816442      -0.691454     -11.108869
31393             30.111208     -26.160057      -6.657020     -13.342425
31394             24.151087      -9.772591      -9.898354     -19.743202
31395             33.987751     -30.812881       5.607371     -13.201923
31396             26.585081     -17.619265     -15.957502     -11.903201
31397             27.841122     -22.782705       0.126070     -16.001892
31398             31.608162     -27.190226      -4.041963     -15.602247
31399             21.152832     -17.699751     -10.859653      -4.028533
31400             25.779442     -22.080509     -13.299031      -0.408122
31401             33.571751     -30.615953       0.443492     -13.766963
31402             24.287252     -18.841316      -2.367132     -15.141734
31403             27.552561     -22.712086      -6.158413     -14.331041
31404             31.472225     -26.202234       5.514245     -16.538954
31405             23.756041     -20.005871     -12.097027      -4.216217
31406             29.891935     -28.962406      -4.892249      -5.547318
31407             30.976814     -30.500269      -4.754402      -2.586946
31408             33.214958     -31.421236      -4.883968      -9.596160
31409             22.542046     -15.944602      -6.057759     -14.738285
31410             23.157366     -12.186621     -13.134058     -14.671276
31411             25.896072     -20.865391      -9.171610     -12.293234
31412             26.028042     -24.255268      -9.121085      -2.438585
31413             28.364254     -26.348286      -5.735127      -8.798128
31414             25.694967     -19.926548     -13.132915      -9.523161
31415             27.233984     -26.013639      -5.356861      -6.023660
31416             22.423471     -19.153536      -7.218664      -9.156694
31417             32.029961     -30.398016      -8.188213      -5.901882
31418             30.026846     -28.354610      -3.647604      -9.182731
31419             28.975800     -22.272324     -16.501875      -8.439707
31420             22.313068     -19.801340     -10.273217      -0.490899
31421             23.188509     -18.719671       1.364059     -13.616906
31422             28.222818     -26.271145      -3.572765      -9.674182
31423             28.737328     -20.983416     -11.467517     -15.938204
31424             31.895647     -26.442469      -9.706744     -14.963531
31425             26.906813     -20.805412     -11.638191     -12.476532
31426             33.348339     -30.415308     -13.666999       0.483658
31427             26.631966     -21.903875     -15.040681      -1.805489
31428             28.218107     -26.792347      -3.243201      -8.240956
31429             26.358963     -18.743153     -13.644608     -12.542480
31430             26.713432     -21.115189      -9.342346     -13.434166
31431             20.942738     -20.592796      -3.608151      -1.231350
31432             33.810825     -32.366817      -9.307005      -2.990091
31433             29.791597     -24.278952     -14.923835      -8.680494
31434             30.855829     -29.994078      -2.343494      -6.851678
31435             28.218622     -27.880678      -3.129789      -3.027012
31436             32.762516     -29.504333       3.365550     -13.840153
31437             28.678001     -24.728394       7.771564     -12.269354
31438             30.676849     -26.341928       7.798232     -13.651350
31439             25.268934     -22.457830      -8.112707      -8.267339
31440             30.164944     -28.434875      -9.934638      -1.638510
31441             33.466877     -32.546692       1.505978      -7.647005
31442             27.362070     -12.544158      -6.192529     -23.515518
31443             26.561901     -12.029921      -6.915220     -22.649401
31444             31.491016     -29.273886       4.650042     -10.634889
31445             29.731501     -21.155361      -7.213175     -19.605686
31446             24.288929     -23.941664      -2.807176      -2.978020
31447             31.492334     -24.705418     -14.402960     -13.189547
31448             39.493877     -15.322213     -11.554049     -34.518112
31449             28.945438     -25.410349      -6.836947     -12.058552
31450             33.455643     -29.242708     -12.699820     -10.141918
31451             29.967220     -23.911417       0.096669     -18.062922
31452             28.139563     -21.195641     -12.421242     -13.721973
31453             31.930199     -26.679543      -1.301242     -17.494183
31454             24.114038     -16.501232     -14.751188      -9.570721
31455             32.998745     -27.879175      -7.928131     -15.773823
31456             26.494558     -23.651550      -1.240226     -11.875505
31457             34.163513     -31.341869      -9.723625      -9.501800
31458             31.698259     -23.803791      -8.940768     -18.926750
31459             31.006834     -27.656321     -12.931661      -5.415147
31460             21.755062     -19.607496      -9.364016       1.069600
31461             22.756771     -19.955528      -2.559783     -10.634617
31462             30.122562     -28.438429      -9.929840      -0.150790
31463             27.917561     -23.374193     -11.822683      -9.657195
31464             42.839684     -42.266449      -3.040201      -6.288317
31465             34.713074     -31.178356     -11.529398      -9.999030
31466             25.186068     -24.207104      -6.592254      -2.212759
31467             37.625076     -28.076691      -8.848441     -23.431839
31468             33.108677     -27.451399     -18.493629      -0.768656
31469             33.832497     -30.922995     -13.620667       1.698121
31470             33.494648     -28.879663     -16.555395      -3.711505
31471             27.614084     -22.545879      -7.655331     -13.986311
31472             30.034479     -29.541498      -5.297401       1.143412
31473             25.890457     -24.226460      -8.391235      -3.602994
31474             32.869453     -25.430468     -19.223391      -8.009591
31475             30.138498     -25.869926     -15.334148      -1.984909
31476             26.883095     -21.191477      -9.300689     -13.679153
31477             26.199593     -24.964151       0.706568      -7.918998
31478             32.195206     -23.881371     -21.280565      -3.653632
31479             26.310492     -25.079229      -7.938892       0.498254
31480             36.806522     -34.331009     -12.937819       2.952048
31481             24.958727     -24.694040      -3.467340      -1.058272
31482             29.465643     -28.298941      -4.244912      -7.026721
31483             31.273331     -26.020704       4.031550     -16.872782
31484             20.894316     -17.326448      -8.706029      -7.782784
31485             17.114946     -10.746350     -11.515045      -6.696348
31486             16.106287      -9.130635     -12.704557      -3.825992
31487             28.716833     -26.411659     -11.249140      -0.733257
31488             28.435217     -22.759010      -0.021392     -17.046658
31489             29.089516     -23.102289     -10.673210     -14.091370
31490             20.358747     -12.886708      -4.281369     -15.168427
31491             23.538126     -20.758772      -3.938081     -10.373443
31492             22.373156     -19.536846      -9.535645      -5.285946
31493             23.148294     -18.388294      -4.525393     -13.312963
31494             33.694111     -33.041248      -6.487157      -1.218880
31495             32.906742     -29.413157     -12.862424      -7.230350
31496             31.968420     -29.116978     -12.388337      -4.550894
31497             35.765244     -32.960266     -10.894864      -8.606707
31498             27.129713     -20.315809      -2.046587     -17.863390
31499             33.185932     -30.477797      -4.765763     -12.235098
31500             26.853735     -25.682850      -0.223360      -7.839928
31501             25.126183     -23.944897      -6.383909      -4.148813
31502             32.342506     -29.636995      -4.669316     -12.078232
31503             28.308954     -23.628155     -15.092266       3.915452
31504             23.514626     -19.979509      -5.208976     -11.252707
31505             33.150253     -23.530407     -12.222907     -19.896225
31506             30.734921     -27.117886     -11.984199      -8.101516
31507             28.852993     -14.138627      -8.815691     -23.555849
31508             30.807947     -27.730705      -7.110291     -11.383383
31509             29.605156     -19.614359      -7.066273     -21.019274
31510             25.465164     -18.911333     -13.498929     -10.421848
31511             25.995771     -24.766605      -5.752897      -5.412902
31512             22.291681     -20.573477      -8.569805      -0.457796
31513             26.286934     -20.646481     -15.918441       3.365846
31514             22.914934     -18.456629      -6.490663     -11.929723
31515             17.868362     -16.885378      -2.082113      -5.461424
31516             30.464144     -22.246571     -13.927416     -15.465487
31517             32.343666     -24.925243      -8.922786     -18.580338
31518             28.935406     -24.959249      -6.921417     -12.899133
31519             24.169273     -15.914584     -16.658577       7.305586
31520             37.177017     -33.813732     -14.936336      -3.958257
31521             32.038494     -29.959467     -10.969762      -2.925727
31522             26.014753     -19.276318      -7.396996     -15.826415
31523             28.926952     -15.808131     -20.329966     -13.174373
31524             22.339434     -19.523605     -10.134305      -3.895506
31525             40.720554     -37.851238     -14.643303       3.319830
31526             20.007231      -8.638403      -7.348778     -16.482195
31527             29.068258     -25.983181     -11.327497      -6.444046
31528             30.442381     -24.617989     -17.136719      -5.198658
31529             30.133713     -25.938084     -14.295788      -5.557590
31530             22.140417     -13.138289     -12.975547     -12.215505
31531             32.553425     -26.122610     -16.681770      -9.952555
31532             27.919956     -26.058817      -9.693532      -2.549019
31533             30.546013     -29.448887      -3.181303      -7.463333
31534             27.914278     -19.810957     -18.744980      -5.946317
31535             34.648392     -32.419018      -6.992177     -10.031341
31536             22.255198     -16.499718      -8.152452     -12.513619
31537             29.504990     -23.631390     -14.776663      -9.682566
31538             23.858255     -22.033871      -3.633632      -8.397715
31539             33.324448     -30.683798     -12.823737       2.138987
31540             31.870865     -29.138359     -12.801106      -1.685164
31541             31.842455     -21.650822     -14.674523     -18.161558
31542             25.653875     -15.476075      -7.386681     -19.080078
31543             30.111801     -19.444656     -12.113573     -19.541937
31544             25.144337     -22.539066     -10.592070      -3.469325
31545             33.007690     -27.363495      -7.563514     -16.838644
31546             30.915771     -29.216537      -5.084306       8.736633
31547             25.124743     -24.268784      -4.594207      -4.601311
31548             29.128174     -27.635210      -8.894469      -2.373622
31549             22.132864     -21.321070      -2.433709      -5.417818
31550             21.891970     -20.250921      -7.875041      -2.672503
31551             28.033428     -26.370893      -8.708529      -3.822382
31552             28.853088     -17.027130     -23.199991       2.082780
31553             29.970213     -26.217112     -11.030399      -9.444949
31554             37.124321     -31.556297     -18.446516       6.491645
31555             30.861681     -21.454010     -21.741461      -4.413353
31556             18.228189     -11.737161     -12.406014       6.371557
31557             28.601202     -26.220688     -10.914654      -3.372618
31558             22.029432      -8.531137      -3.360092     -20.030611
31559             31.570068     -28.936508     -11.854419       4.338258
31560             21.158487     -13.947330     -15.706368       2.542358
31561             29.046528     -26.797283     -11.029893       1.986926
31562             31.842737     -30.306238      -3.850568      -8.981367
31563             22.581968     -12.472113     -18.482536      -3.575960
31564             23.591766     -19.183430     -12.383962      -5.933375
31565             27.928114     -23.565321      -7.433560     -13.015276
31566             22.491636     -18.751770     -11.800418      -3.872334
31567             21.538418     -20.914267      -1.878696      -4.792426
31568             26.412954     -25.998827      -0.156829       4.656239
31569             29.165052     -26.173525     -12.657868      -2.307651
31570             28.559034     -24.222248     -11.380523      -9.969194
31571             29.601088     -18.052723     -15.802468     -17.337978
31572             40.986397     -38.589161      -0.897983     -13.782416
31573             31.347548     -25.991776     -11.914733     -12.850505
31574             33.529583     -32.077209      -8.310975      -5.119890
31575             27.613785     -19.952879      -1.383084     -19.039192
31576             27.392656     -19.595285     -15.806014     -10.795941
31577             29.756901     -25.415037     -11.402447     -10.465811
31578             15.781536      -5.957219      -3.624918     -14.157273
31579             15.216964     -13.261449      -7.297089      -1.562835
31580             28.164055     -17.085232     -12.628357     -18.488739
31581             22.415451     -14.315526     -10.748493     -13.490294
31582             31.954275     -20.428980      -3.978307     -24.246763
31583             27.561258     -26.042343      -0.888218      -8.979443
31584             20.925871     -12.309455      -9.885066     -13.735169
31585             32.542709     -24.975054     -10.352750     -18.113396
31586             30.524376     -24.519304      -2.769641     -17.968592
31587             26.054594     -22.995043      -8.874830      -8.444365
31588             31.159363     -28.312794      -8.925174      -9.467464
31589             19.462770     -16.634039      -7.366495      -6.916856
31590             22.754641     -20.008795     -10.373095      -3.133804
31591             32.048607     -12.594072      -5.313367     -28.987423
31592             34.087337     -28.578592      -7.033641     -17.197046
31593             21.463564     -16.651085      -8.507059     -10.538304
31594             29.636627     -25.177706     -15.574542      -1.358838
31595             30.632792     -28.923977      -1.115462     -10.026327
31596             22.357164     -16.290600      -6.806536     -13.716059
31597             20.406572     -20.033672       2.580443      -2.901972
31598             19.786287     -16.607603      -1.587052     -10.637950
31599             25.799013     -21.068081      -5.212633     -13.948243
31600             25.869095     -19.366928      -9.373684     -14.361972
31601             29.740570     -29.373806      -2.240806      -4.081649
31602             24.638536     -20.347271      -8.656137     -10.868177
31603             26.481827     -18.684462      -9.496830     -16.186052
31604             27.889116     -17.547972     -14.742757     -15.890962
31605             30.044752     -23.878107     -15.204175     -10.067580
31606             25.895239     -16.175287      -3.671838     -19.885700
31607             30.170113     -28.750940      -6.117372      -6.796825
31608             27.089985     -26.543621      -4.054268       3.586971
31609             26.236835     -21.464342      -4.371405     -14.441067
31610             30.252218     -28.376854      -9.938618      -3.342858
31611             19.804596     -18.838413      -5.434855      -2.792593
31612             37.583687     -31.031700     -15.330220     -14.647573
31613             21.908257     -13.984806     -11.487080     -12.346819
31614             34.727470     -32.472477      -7.056689     -10.086557
31615             29.852604     -26.928173     -11.482548      -5.848291
31616             30.146963     -23.931419       3.903023     -17.913486
31617             24.531382     -17.607204     -12.539115     -11.599381
31618             38.786297     -33.948627     -16.437996      -9.036581
31619             26.965694     -25.227762      -9.312295       1.997464
31620             25.768074     -21.984510     -11.693053      -6.629284
31621             21.101538     -17.673632      -5.564945     -10.096980
31622             28.266531     -25.209290      -9.951038      -8.029031
31623             27.892014     -24.771729      -5.867284     -11.397404
31624             17.695906     -11.649910     -13.023602      -2.794723
31625             30.364511     -21.415384      -9.112194     -19.502636
31626             26.659689     -20.791489      -4.772305     -15.989937
31627             30.191574     -24.266104      -5.136153     -17.213577
31628             29.632853     -27.890379      -4.288427      -9.046659
31629             36.667484     -32.087746     -15.642032       8.379006
31630             30.662014     -30.064739       1.313312      -5.877567
31631             23.856901     -20.098679      -4.431633     -12.064639
31632             26.935936     -25.714106      -6.994394      -3.925286
31633             23.398979     -22.903540      -4.588642      -1.372728
31634             24.662193     -23.913752      -4.731898      -3.737041
31635             31.779261     -24.044592      -1.596960     -20.717834
31636             23.323183     -22.312096      -6.557395      -1.772533
31637             26.386324     -25.083143      -7.288225      -3.735745
31638             25.542843     -19.391979     -16.164928      -3.883691
31639             25.114264     -21.735241      -8.082111      -9.642872
31640             34.262199     -32.029423     -12.095953       1.304653
31641             33.122688     -28.191479     -16.120422      -6.518051
31642             27.239063     -20.926132      -6.044970     -16.356098
31643             21.177004     -17.076504      -6.722289     -10.567369
31644             20.856577     -11.992002     -11.453821     -12.649059
31645             26.280607     -26.276495       0.254345      -0.389225
31646             24.953924     -23.149761      -1.695869       9.160289
31647             34.808620     -34.074600      -3.470778      -6.206076
31648             26.902567     -18.664721     -18.810316      -4.642010
31649             35.331223     -30.580885      -8.309210     -15.622479
31650             26.482956     -21.975239      -9.445545     -11.367388
31651             26.295904     -25.586521      -5.378072       2.807298
31652             26.743431     -25.392458      -7.933495      -2.737498
31653             31.910688     -28.130871     -14.619780       3.634299
31654             24.835152     -20.849926      -7.489250     -11.223924
31655             22.756058     -17.508390       0.251926     -14.533786
31656             22.275734     -14.720799     -10.163233     -13.274604
31657             22.744486     -16.395201      -6.273669     -14.462023
31658             12.708489      -7.897716      -7.250809      -6.823310
31659             27.595755     -27.306028      -2.073226      -3.407070
31660             26.448839     -21.855919     -10.223881     -10.832001
31661             31.483173     -29.444166      -9.597535       5.667325
31662             21.061926     -19.238230      -8.572875      -0.031992
31663             29.076763     -23.729555     -14.802336      -7.953438
31664             22.912039     -20.938482      -7.674857      -5.257194
31665             27.700024     -24.096519      -1.510708     -13.578173
31666             23.346104     -20.771029      -7.607327      -7.465485
31667             32.658070     -29.874424      -0.634137     -13.178246
31668             22.020681     -18.763145     -11.501961       0.748081
31669             28.461685     -22.336279      -9.011951     -15.163869
31670             24.082550     -16.147552     -16.841949      -5.964436
31671             32.664204     -31.413843      -7.570189      -4.776295
31672             24.354002     -19.564285      -0.756209     -14.483933
31673             21.398779     -21.012215      -1.678786      -3.684598
31674             25.831516     -15.427859      -7.673625     -19.244839
31675             32.192719     -28.779554     -14.425086      -0.158856
31676             34.368999     -19.221073      -4.678879     -28.104919
31677             33.301334     -31.081417      -0.311478     -11.951034
31678             27.222378     -23.701250     -12.006310      -5.929341
31679             26.432884     -20.573219     -13.080822     -10.214312
31680             25.784410     -16.392792      -7.358212     -18.492401
31681             15.594912     -12.237297      -9.299450      -2.640087
31682             33.183304     -32.148304      -7.179751       4.008653
31683             21.261242     -17.688028      -4.589240     -10.867978
31684             25.533550     -17.107382       0.055374     -18.955122
31685             22.046923     -17.152988      -6.766338     -12.085467
31686             31.190725     -28.827593      -9.235387      -7.519238
31687             22.776232     -22.770796       0.453991      -0.203541
31688             25.400173     -14.091210      -9.316270     -18.968758
31689             27.885038     -26.221798      -6.782782      -6.632226
31690             27.863567     -22.680737      -9.973618     -12.747139
31691             29.959318     -28.545401      -3.012217      -8.581807
31692             37.339886     -35.199768      -6.388198     -10.697392
31693             33.938828     -25.003633     -16.288109     -16.166626
31694             21.627380     -16.191956     -14.231234       1.742446
31695             22.359095     -18.540310      -7.436406     -10.044195
31696             30.037004     -23.035852      -1.868136     -19.185442
31697             28.078871     -24.340696     -12.295257      -6.691796
31698             29.403002     -24.143030      -8.054469     -14.723318
31699             28.079647     -25.487719     -10.936729      -4.385287
31700             22.808647     -21.926531       0.538666      -6.258708
31701             30.945665     -28.473919      -7.863250      -9.221684
31702             20.910074     -15.993990      -2.084340     -13.307103
31703             25.211197     -20.595396     -14.533450       0.461388
31704             35.224659     -31.472815      -0.889522     -15.793904
31705             25.244881     -19.955114     -14.263205      -5.971458
31706             28.577187     -23.560976     -12.769691      -9.923260
31707             26.294798     -11.691368      -3.912091     -23.225500
31708             23.488102     -22.160744      -6.887677      -3.626601
